ID,Date,Element,Data_Value
RSM00020891,2008-06-28,TMIN,126
RSM00020891,2013-02-13,TMAX,-155
RSM00020891,2010-12-15,TMIN,-319
RSM00020891,2010-12-15,TMAX,-235
RSM00020891,2013-07-03,TMAX,150
RSM00020891,2013-07-03,TMIN,68
RSM00020891,2011-01-07,TMIN,-333
RSM00020891,2011-11-22,TMIN,-301
RSM00020891,2011-01-07,TMAX,-167
RSM00020891,2007-03-21,TMAX,-103
RSM00020891,2009-01-12,TMAX,-96
RSM00020891,2007-07-10,TMAX,88
RSM00020891,2009-01-12,TMIN,-153
RSM00020891,2007-07-10,TMIN,28
RSM00020891,2008-06-28,TMAX,177
RSM00020891,2007-03-21,TMIN,-261
RSM00020891,2009-11-11,TMIN,-283
RSM00020891,2008-08-30,TMIN,86
RSM00020891,2015-11-20,TMIN,-194
RSM00020891,2008-10-18,TMAX,-118
RSM00020891,2010-05-27,TMIN,-53
RSM00020891,2005-06-01,TMIN,-2
RSM00020891,2006-10-08,TMIN,-172
RSM00020891,2006-10-08,TMAX,-41
RSM00020891,2005-06-01,TMAX,108
RSM00020891,2012-05-12,TMAX,28
RSM00020891,2013-11-10,TMIN,-140
RSM00020891,2013-11-10,TMAX,-70
RSM00020891,2006-10-26,TMAX,-253
RSM00020891,2006-10-26,TMIN,-295
RSM00020891,2010-09-19,TMAX,2
RSM00020891,2010-09-19,TMIN,-44
RSM00020891,2014-12-23,TMAX,-140
RSM00020891,2009-02-26,TMIN,-336
RSM00020891,2009-02-26,TMAX,-275
RSM00020891,2005-01-25,TMAX,-168
RSM00020891,2012-09-27,TMAX,19
RSM00020891,2012-09-27,TMIN,-7
RSM00020891,2005-06-12,TMAX,58
RSM00020891,2015-11-20,TMAX,-153
RSM00020891,2014-05-23,TMAX,90
RSM00020891,2009-02-20,TMIN,-276
RSM00020891,2011-11-22,TMAX,-252
RSM00020891,2012-03-09,TMIN,-182
RSM00020891,2009-02-20,TMAX,-178
RSM00020891,2005-03-14,TMIN,-367
RSM00020891,2005-03-14,TMAX,-322
RSM00020891,2005-01-25,TMIN,-220
RSM00020891,2013-12-19,TMIN,-224
RSM00020891,2013-12-19,TMAX,-130
RSM00020891,2012-03-09,TMAX,-87
RSM00020891,2005-05-17,TMIN,-6
RSM00020891,2005-05-13,TMIN,-92
RSM00020891,2015-04-04,TMIN,-285
RSM00020891,2010-06-22,TMIN,35
RSM00020891,2012-02-08,TMIN,-304
RSM00020891,2006-11-29,TMAX,-266
RSM00020891,2006-11-29,TMIN,-352
RSM00020891,2005-08-16,TMIN,26
RSM00020891,2005-07-06,TMIN,114
RSM00020891,2006-01-07,TMIN,-432
RSM00020891,2006-01-07,TMAX,-413
RSM00020891,2012-11-30,TMAX,-140
RSM00020891,2012-11-30,TMIN,-237
RSM00020891,2012-04-21,TMAX,24
RSM00020891,2012-04-21,TMIN,-70
RSM00020891,2006-06-19,TMAX,66
RSM00020891,2006-06-19,TMIN,43
RSM00020891,2015-10-04,TMAX,-31
RSM00020891,2015-10-04,TMIN,-91
RSM00020891,2005-08-21,TMAX,66
RSM00020891,2005-08-21,TMIN,18
RSM00020891,2009-05-10,TMAX,-59
RSM00020891,2009-05-10,TMIN,-94
RSM00020891,2012-08-01,TMIN,111
RSM00020891,2008-08-06,TMIN,97
RSM00020891,2008-08-06,TMAX,180
RSM00020891,2011-06-17,TMAX,165
RSM00020891,2005-12-12,TMIN,-190
RSM00020891,2005-12-12,TMAX,-176
RSM00020891,2011-06-06,TMAX,140
RSM00020891,2013-08-31,TMIN,22
RSM00020891,2012-03-21,TMAX,-269
RSM00020891,2012-12-25,TMIN,-356
RSM00020891,2012-12-25,TMAX,-271
RSM00020891,2014-03-24,TMAX,-30
RSM00020891,2012-12-18,TMIN,-354
RSM00020891,2006-12-09,TMIN,-215
RSM00020891,2006-12-09,TMAX,-171
RSM00020891,2007-08-02,TMIN,67
RSM00020891,2006-09-19,TMIN,-19
RSM00020891,2006-07-13,TMIN,65
RSM00020891,2012-08-01,TMAX,149
RSM00020891,2006-07-13,TMAX,153
RSM00020891,2007-08-02,TMAX,135
RSM00020891,2012-02-08,TMAX,-260
RSM00020891,2011-06-06,TMIN,65
RSM00020891,2009-07-26,TMIN,73
RSM00020891,2009-07-26,TMAX,108
RSM00020891,2014-03-03,TMAX,-216
RSM00020891,2005-08-16,TMAX,68
RSM00020891,2010-06-22,TMAX,96
RSM00020891,2008-11-19,TMIN,-227
RSM00020891,2008-11-19,TMAX,-171
RSM00020891,2011-06-17,TMIN,100
RSM00020891,2006-09-19,TMAX,104
RSM00020891,2013-08-31,TMAX,126
RSM00020891,2015-09-29,TMAX,-33
RSM00020891,2011-06-11,TMAX,80
RSM00020891,2008-05-13,TMAX,-18
RSM00020891,2014-04-19,TMIN,-153
RSM00020891,2014-04-19,TMAX,-22
RSM00020891,2007-08-21,TMIN,27
RSM00020891,2007-08-21,TMAX,81
RSM00020891,2014-11-21,TMAX,-307
RSM00020891,2013-09-20,TMAX,12
RSM00020891,2013-03-30,TMAX,-205
RSM00020891,2007-04-17,TMIN,-94
RSM00020891,2007-04-17,TMAX,0
RSM00020891,2013-03-30,TMIN,-306
RSM00020891,2006-07-06,TMAX,224
RSM00020891,2006-07-06,TMIN,144
RSM00020891,2008-01-04,TMAX,-156
RSM00020891,2013-09-20,TMIN,-22
RSM00020891,2005-12-17,TMIN,-292
RSM00020891,2005-12-17,TMAX,-252
RSM00020891,2008-01-04,TMIN,-270
RSM00020891,2007-06-08,TMIN,-13
RSM00020891,2007-06-08,TMAX,22
RSM00020891,2009-05-26,TMAX,-23
RSM00020891,2009-05-26,TMIN,-98
RSM00020891,2010-03-01,TMAX,-348
RSM00020891,2008-05-13,TMIN,-55
RSM00020891,2007-07-03,TMAX,247
RSM00020891,2007-07-03,TMIN,157
RSM00020891,2006-12-16,TMIN,-226
RSM00020891,2009-10-11,TMIN,12
RSM00020891,2009-10-11,TMAX,29
RSM00020891,2011-06-11,TMIN,31
RSM00020891,2014-11-09,TMAX,-256
RSM00020891,2009-06-25,TMAX,265
RSM00020891,2009-03-04,TMIN,-327
RSM00020891,2010-09-11,TMIN,47
RSM00020891,2009-03-04,TMAX,-261
RSM00020891,2013-05-11,TMIN,16
RSM00020891,2013-04-11,TMIN,-143
RSM00020891,2010-09-11,TMAX,81
RSM00020891,2009-06-25,TMIN,177
RSM00020891,2013-05-11,TMAX,100
RSM00020891,2010-09-16,TMIN,-8
RSM00020891,2013-04-11,TMAX,-63
RSM00020891,2009-07-20,TMIN,149
RSM00020891,2014-04-10,TMAX,43
RSM00020891,2010-02-22,TMIN,-417
RSM00020891,2010-02-22,TMAX,-387
RSM00020891,2009-07-20,TMAX,253
RSM00020891,2012-05-24,TMAX,52
RSM00020891,2012-05-24,TMIN,-20
RSM00020891,2015-08-18,TMAX,71
RSM00020891,2006-12-16,TMAX,-95
RSM00020891,2010-09-16,TMAX,6
RSM00020891,2010-03-01,TMIN,-415
RSM00020891,2008-02-28,TMAX,-305
RSM00020891,2012-12-18,TMAX,-57
RSM00020891,2011-09-12,TMIN,12
RSM00020891,2009-10-02,TMAX,80
RSM00020891,2009-10-02,TMIN,-10
RSM00020891,2011-04-01,TMAX,-65
RSM00020891,2011-04-01,TMIN,-124
RSM00020891,2009-06-23,TMAX,248
RSM00020891,2009-06-23,TMIN,138
RSM00020891,2009-09-21,TMAX,116
RSM00020891,2009-09-21,TMIN,16
RSM00020891,2015-10-02,TMIN,-89
RSM00020891,2015-10-02,TMAX,10
RSM00020891,2005-09-20,TMIN,39
RSM00020891,2011-01-27,TMAX,-224
RSM00020891,2005-09-20,TMAX,72
RSM00020891,2011-01-27,TMIN,-259
RSM00020891,2010-10-03,TMAX,7
RSM00020891,2010-10-03,TMIN,-19
RSM00020891,2008-12-16,TMAX,-415
RSM00020891,2007-01-07,TMIN,-395
RSM00020891,2008-12-16,TMIN,-443
RSM00020891,2013-05-12,TMIN,49
RSM00020891,2013-05-12,TMAX,86
RSM00020891,2007-01-07,TMAX,-213
RSM00020891,2011-09-12,TMAX,77
RSM00020891,2014-09-03,TMIN,46
RSM00020891,2014-09-03,TMAX,70
RSM00020891,2011-12-10,TMIN,-276
RSM00020891,2012-02-13,TMIN,-186
RSM00020891,2012-11-29,TMIN,-223
RSM00020891,2010-04-29,TMIN,-173
RSM00020891,2012-02-13,TMAX,-123
RSM00020891,2010-04-29,TMAX,-33
RSM00020891,2014-03-25,TMAX,-142
RSM00020891,2011-08-10,TMIN,109
RSM00020891,2006-01-08,TMIN,-440
RSM00020891,2006-01-08,TMAX,-403
RSM00020891,2011-08-10,TMAX,178
RSM00020891,2007-04-11,TMAX,55
RSM00020891,2005-02-21,TMAX,-300
RSM00020891,2007-04-11,TMIN,-26
RSM00020891,2013-09-09,TMIN,23
RSM00020891,2005-12-26,TMAX,-304
RSM00020891,2005-12-26,TMIN,-397
RSM00020891,2007-03-31,TMIN,-216
RSM00020891,2007-03-31,TMAX,-77
RSM00020891,2014-04-20,TMIN,-53
RSM00020891,2009-12-15,TMIN,-388
RSM00020891,2013-09-09,TMAX,76
RSM00020891,2011-10-27,TMIN,-195
RSM00020891,2011-10-27,TMAX,-163
RSM00020891,2011-12-10,TMAX,-145
RSM00020891,2009-12-15,TMAX,-353
RSM00020891,2012-03-21,TMIN,-329
RSM00020891,2005-05-19,TMAX,12
RSM00020891,2014-03-02,TMAX,-219
RSM00020891,2005-01-02,TMIN,-293
RSM00020891,2005-01-02,TMAX,-218
RSM00020891,2007-01-29,TMIN,-356
RSM00020891,2007-01-29,TMAX,-178
RSM00020891,2008-05-02,TMAX,-80
RSM00020891,2008-05-02,TMIN,-169
RSM00020891,2007-04-14,TMAX,35
RSM00020891,2007-04-14,TMIN,-57
RSM00020891,2015-11-24,TMAX,-187
RSM00020891,2013-10-01,TMIN,-80
RSM00020891,2013-10-01,TMAX,-21
RSM00020891,2015-11-04,TMAX,-234
RSM00020891,2011-04-20,TMIN,-77
RSM00020891,2011-04-20,TMAX,87
RSM00020891,2008-02-29,TMIN,-325
RSM00020891,2007-09-23,TMAX,61
RSM00020891,2007-09-23,TMIN,28
RSM00020891,2008-12-31,TMAX,-160
RSM00020891,2008-12-31,TMIN,-206
RSM00020891,2010-08-07,TMIN,50
RSM00020891,2010-08-07,TMAX,91
RSM00020891,2008-02-28,TMIN,-348
RSM00020891,2008-02-29,TMAX,-180
RSM00020891,2012-02-03,TMIN,-233
RSM00020891,2012-02-03,TMAX,-39
RSM00020891,2010-11-30,TMIN,-358
RSM00020891,2010-11-30,TMAX,-333
RSM00020891,2014-03-02,TMIN,-303
RSM00020891,2005-02-21,TMIN,-380
RSM00020891,2012-08-02,TMIN,80
RSM00020891,2012-08-02,TMAX,135
RSM00020891,2013-03-29,TMAX,-242
RSM00020891,2012-07-15,TMAX,164
RSM00020891,2013-03-29,TMIN,-322
RSM00020891,2012-07-15,TMIN,76
RSM00020891,2009-12-29,TMIN,-421
RSM00020891,2009-12-29,TMAX,-358
RSM00020891,2006-04-01,TMAX,-222
RSM00020891,2005-05-19,TMIN,-50
RSM00020891,2005-01-26,TMIN,-208
RSM00020891,2006-04-01,TMIN,-291
RSM00020891,2007-03-29,TMAX,-135
RSM00020891,2007-03-29,TMIN,-252
RSM00020891,2009-12-25,TMAX,-362
RSM00020891,2009-12-25,TMIN,-440
RSM00020891,2009-07-23,TMAX,215
RSM00020891,2014-06-29,TMAX,120
RSM00020891,2015-07-18,TMAX,102
RSM00020891,2009-07-23,TMIN,107
RSM00020891,2013-04-26,TMAX,-116
RSM00020891,2013-04-26,TMIN,-228
RSM00020891,2005-01-26,TMAX,-191
RSM00020891,2005-07-13,TMIN,42
RSM00020891,2005-07-13,TMAX,112
RSM00020891,2006-04-18,TMIN,-280
RSM00020891,2012-07-30,TMAX,183
RSM00020891,2009-10-03,TMAX,99
RSM00020891,2009-10-03,TMIN,32
RSM00020891,2015-08-16,TMAX,163
RSM00020891,2010-07-05,TMIN,84
RSM00020891,2011-10-25,TMAX,-205
RSM00020891,2006-04-02,TMAX,-224
RSM00020891,2006-04-02,TMIN,-318
RSM00020891,2009-10-10,TMIN,-39
RSM00020891,2009-10-10,TMAX,15
RSM00020891,2010-12-04,TMIN,-357
RSM00020891,2010-12-04,TMAX,-291
RSM00020891,2009-12-16,TMAX,-218
RSM00020891,2009-12-16,TMIN,-385
RSM00020891,2015-05-02,TMIN,-168
RSM00020891,2015-05-02,TMAX,-64
RSM00020891,2009-03-16,TMIN,-346
RSM00020891,2006-06-20,TMAX,104
RSM00020891,2006-06-20,TMIN,35
RSM00020891,2009-03-16,TMAX,-308
RSM00020891,2011-10-25,TMIN,-289
RSM00020891,2007-05-10,TMAX,-38
RSM00020891,2007-05-10,TMIN,-105
RSM00020891,2012-07-30,TMIN,117
RSM00020891,2014-09-23,TMAX,9
RSM00020891,2007-09-12,TMIN,18
RSM00020891,2008-09-10,TMAX,107
RSM00020891,2012-12-01,TMIN,-255
RSM00020891,2015-04-17,TMAX,-164
RSM00020891,2005-09-24,TMAX,48
RSM00020891,2013-09-01,TMAX,126
RSM00020891,2009-02-04,TMIN,-389
RSM00020891,2011-12-11,TMAX,-103
RSM00020891,2011-12-11,TMIN,-246
RSM00020891,2009-02-04,TMAX,-331
RSM00020891,2013-09-01,TMIN,42
RSM00020891,2005-09-17,TMAX,87
RSM00020891,2005-09-17,TMIN,33
RSM00020891,2005-07-09,TMAX,146
RSM00020891,2015-12-21,TMAX,-417
RSM00020891,2011-04-24,TMIN,30
RSM00020891,2008-09-10,TMIN,-10
RSM00020891,2010-07-05,TMAX,183
RSM00020891,2011-04-24,TMAX,88
RSM00020891,2009-08-17,TMAX,161
RSM00020891,2010-06-29,TMIN,86
RSM00020891,2010-06-23,TMAX,111
RSM00020891,2010-06-23,TMIN,48
RSM00020891,2009-08-17,TMIN,37
RSM00020891,2010-06-29,TMAX,177
RSM00020891,2014-09-23,TMIN,-4
RSM00020891,2005-09-24,TMIN,-7
RSM00020891,2013-03-31,TMIN,-284
RSM00020891,2012-05-30,TMIN,52
RSM00020891,2008-11-26,TMIN,-303
RSM00020891,2008-01-23,TMAX,-182
RSM00020891,2013-05-09,TMAX,5
RSM00020891,2010-11-09,TMIN,-55
RSM00020891,2007-03-24,TMIN,-321
RSM00020891,2007-03-24,TMAX,-216
RSM00020891,2010-04-28,TMIN,-165
RSM00020891,2006-09-14,TMAX,49
RSM00020891,2010-04-28,TMAX,-4
RSM00020891,2007-03-13,TMAX,-286
RSM00020891,2006-09-14,TMIN,-5
RSM00020891,2006-04-07,TMIN,-310
RSM00020891,2006-04-07,TMAX,-233
RSM00020891,2007-10-25,TMAX,-52
RSM00020891,2007-07-30,TMAX,153
RSM00020891,2007-07-30,TMIN,80
RSM00020891,2014-07-04,TMAX,264
RSM00020891,2015-05-01,TMAX,-101
RSM00020891,2007-10-25,TMIN,-170
RSM00020891,2010-08-21,TMAX,167
RSM00020891,2012-12-24,TMIN,-286
RSM00020891,2011-06-16,TMIN,111
RSM00020891,2010-08-21,TMIN,45
RSM00020891,2011-06-16,TMAX,148
RSM00020891,2013-05-09,TMIN,-35
RSM00020891,2010-11-09,TMAX,13
RSM00020891,2008-11-02,TMIN,-203
RSM00020891,2008-11-02,TMAX,-141
RSM00020891,2014-03-06,TMAX,-339
RSM00020891,2007-03-16,TMIN,-337
RSM00020891,2007-03-16,TMAX,-236
RSM00020891,2014-03-06,TMIN,-387
RSM00020891,2014-04-18,TMIN,-194
RSM00020891,2010-09-07,TMAX,69
RSM00020891,2010-09-07,TMIN,30
RSM00020891,2014-04-18,TMAX,-62
RSM00020891,2007-03-13,TMIN,-366
RSM00020891,2015-02-06,TMIN,-350
RSM00020891,2010-08-19,TMAX,173
RSM00020891,2005-07-09,TMIN,37
RSM00020891,2005-09-27,TMIN,-25
RSM00020891,2012-06-30,TMAX,256
RSM00020891,2012-06-30,TMIN,149
RSM00020891,2006-07-12,TMIN,69
RSM00020891,2009-03-06,TMIN,-413
RSM00020891,2008-01-23,TMIN,-238
RSM00020891,2009-03-06,TMAX,-371
RSM00020891,2006-07-12,TMAX,156
RSM00020891,2012-05-30,TMAX,120
RSM00020891,2010-08-19,TMIN,73
RSM00020891,2012-02-12,TMIN,-193
RSM00020891,2012-02-12,TMAX,-97
RSM00020891,2005-09-27,TMAX,4
RSM00020891,2013-03-31,TMAX,-152
RSM00020891,2012-12-01,TMAX,-236
RSM00020891,2014-09-10,TMAX,50
RSM00020891,2005-12-27,TMAX,-306
RSM00020891,2011-02-18,TMAX,-291
RSM00020891,2010-03-06,TMIN,-202
RSM00020891,2012-07-31,TMIN,86
RSM00020891,2005-12-27,TMIN,-380
RSM00020891,2012-07-31,TMAX,161
RSM00020891,2010-03-06,TMAX,-139
RSM00020891,2013-04-27,TMIN,-228
RSM00020891,2015-01-29,TMIN,-463
RSM00020891,2014-03-23,TMIN,-168
RSM00020891,2015-01-29,TMAX,-321
RSM00020891,2010-09-17,TMIN,-47
RSM00020891,2015-10-29,TMAX,-7
RSM00020891,2010-09-17,TMAX,-5
RSM00020891,2009-05-29,TMIN,28
RSM00020891,2009-05-29,TMAX,108
RSM00020891,2007-08-05,TMAX,188
RSM00020891,2007-08-05,TMIN,112
RSM00020891,2013-05-10,TMIN,-32
RSM00020891,2013-05-10,TMAX,24
RSM00020891,2012-01-12,TMIN,-379
RSM00020891,2012-01-12,TMAX,-216
RSM00020891,2009-09-25,TMIN,-10
RSM00020891,2013-04-27,TMAX,-133
RSM00020891,2007-12-15,TMIN,-296
RSM00020891,2007-12-15,TMAX,-216
RSM00020891,2011-02-18,TMIN,-393
RSM00020891,2012-07-16,TMAX,201
RSM00020891,2006-04-18,TMAX,-83
RSM00020891,2011-08-01,TMAX,155
RSM00020891,2012-07-16,TMIN,98
RSM00020891,2010-02-16,TMAX,-376
RSM00020891,2010-02-16,TMIN,-423
RSM00020891,2011-08-01,TMIN,65
RSM00020891,2011-08-04,TMIN,96
RSM00020891,2010-08-22,TMIN,60
RSM00020891,2010-08-22,TMAX,134
RSM00020891,2008-06-18,TMIN,30
RSM00020891,2006-09-05,TMAX,40
RSM00020891,2011-08-04,TMAX,203
RSM00020891,2006-06-27,TMIN,56
RSM00020891,2006-06-27,TMAX,111
RSM00020891,2012-12-09,TMIN,-364
RSM00020891,2012-12-09,TMAX,-310
RSM00020891,2012-05-01,TMIN,-195
RSM00020891,2012-05-01,TMAX,-73
RSM00020891,2009-12-20,TMIN,-363
RSM00020891,2009-12-20,TMAX,-304
RSM00020891,2015-06-23,TMAX,88
RSM00020891,2009-03-14,TMAX,-312
RSM00020891,2009-03-14,TMIN,-433
RSM00020891,2008-06-18,TMAX,146
RSM00020891,2009-09-25,TMAX,85
RSM00020891,2008-04-01,TMAX,-83
RSM00020891,2007-01-23,TMAX,-46
RSM00020891,2015-01-22,TMIN,-365
RSM00020891,2008-11-26,TMAX,-253
RSM00020891,2015-07-23,TMIN,73
RSM00020891,2015-07-23,TMAX,122
RSM00020891,2006-09-05,TMIN,-4
RSM00020891,2005-11-03,TMIN,-255
RSM00020891,2005-11-03,TMAX,-154
RSM00020891,2014-09-18,TMAX,24
RSM00020891,2011-09-25,TMIN,-50
RSM00020891,2015-12-20,TMAX,-324
RSM00020891,2011-09-25,TMAX,38
RSM00020891,2006-11-30,TMIN,-360
RSM00020891,2007-09-12,TMAX,35
RSM00020891,2005-06-08,TMAX,126
RSM00020891,2015-08-11,TMAX,110
RSM00020891,2015-08-11,TMIN,50
RSM00020891,2008-02-24,TMAX,-210
RSM00020891,2008-02-24,TMIN,-325
RSM00020891,2012-01-11,TMAX,-300
RSM00020891,2005-05-07,TMIN,-62
RSM00020891,2005-05-07,TMAX,16
RSM00020891,2012-01-11,TMIN,-381
RSM00020891,2009-01-10,TMAX,-187
RSM00020891,2009-01-10,TMIN,-249
RSM00020891,2005-06-08,TMIN,23
RSM00020891,2008-12-13,TMIN,-392
RSM00020891,2006-11-30,TMAX,-315
RSM00020891,2010-10-23,TMIN,-142
RSM00020891,2005-04-19,TMAX,-120
RSM00020891,2005-04-19,TMIN,-213
RSM00020891,2015-04-15,TMAX,-145
RSM00020891,2012-05-28,TMAX,29
RSM00020891,2005-01-22,TMIN,-443
RSM00020891,2005-01-22,TMAX,-392
RSM00020891,2009-01-07,TMAX,-152
RSM00020891,2009-01-07,TMIN,-184
RSM00020891,2008-07-26,TMAX,142
RSM00020891,2008-07-26,TMIN,105
RSM00020891,2007-01-23,TMIN,-174
RSM00020891,2012-05-28,TMIN,-56
RSM00020891,2013-09-30,TMIN,-56
RSM00020891,2008-12-01,TMIN,-342
RSM00020891,2013-09-30,TMAX,-26
RSM00020891,2008-04-01,TMIN,-140
RSM00020891,2010-12-31,TMIN,-355
RSM00020891,2010-12-31,TMAX,-146
RSM00020891,2010-12-25,TMAX,-279
RSM00020891,2010-12-25,TMIN,-361
RSM00020891,2014-03-05,TMIN,-400
RSM00020891,2006-01-06,TMIN,-416
RSM00020891,2006-01-06,TMAX,-316
RSM00020891,2010-10-23,TMAX,-88
RSM00020891,2008-12-01,TMAX,-283
RSM00020891,2008-12-13,TMAX,-284
RSM00020891,2012-11-29,TMAX,-143
RSM00020891,2011-01-21,TMAX,-176
RSM00020891,2005-07-08,TMIN,131
RSM00020891,2006-01-10,TMIN,-419
RSM00020891,2006-01-10,TMAX,-346
RSM00020891,2007-11-05,TMAX,-298
RSM00020891,2013-05-15,TMIN,-42
RSM00020891,2007-11-05,TMIN,-338
RSM00020891,2013-05-15,TMAX,67
RSM00020891,2014-06-28,TMAX,143
RSM00020891,2013-09-10,TMAX,62
RSM00020891,2008-09-08,TMAX,164
RSM00020891,2008-09-08,TMIN,20
RSM00020891,2005-04-21,TMIN,-155
RSM00020891,2005-04-21,TMAX,-111
RSM00020891,2010-02-14,TMAX,-431
RSM00020891,2010-02-14,TMIN,-497
RSM00020891,2010-10-06,TMIN,-77
RSM00020891,2007-11-07,TMAX,-180
RSM00020891,2007-11-07,TMIN,-239
RSM00020891,2010-10-06,TMAX,-35
RSM00020891,2015-11-25,TMIN,-254
RSM00020891,2006-06-17,TMAX,133
RSM00020891,2006-06-17,TMIN,36
RSM00020891,2006-12-19,TMIN,-251
RSM00020891,2007-09-03,TMAX,59
RSM00020891,2007-09-03,TMIN,24
RSM00020891,2005-07-08,TMAX,229
RSM00020891,2013-09-10,TMIN,9
RSM00020891,2015-10-22,TMAX,-102
RSM00020891,2007-12-26,TMAX,-362
RSM00020891,2007-12-26,TMIN,-392
RSM00020891,2012-12-17,TMIN,-113
RSM00020891,2013-04-13,TMIN,-234
RSM00020891,2011-07-31,TMAX,151
RSM00020891,2011-07-31,TMIN,80
RSM00020891,2010-12-24,TMAX,-234
RSM00020891,2010-12-24,TMIN,-281
RSM00020891,2013-04-13,TMAX,-126
RSM00020891,2014-03-27,TMAX,-182
RSM00020891,2010-02-23,TMIN,-425
RSM00020891,2010-03-08,TMIN,-336
RSM00020891,2010-03-08,TMAX,-194
RSM00020891,2005-01-23,TMIN,-414
RSM00020891,2015-02-04,TMIN,-479
RSM00020891,2008-02-23,TMIN,-330
RSM00020891,2011-01-18,TMAX,-176
RSM00020891,2011-01-18,TMIN,-385
RSM00020891,2007-02-15,TMIN,-420
RSM00020891,2005-01-23,TMAX,-184
RSM00020891,2006-07-15,TMIN,65
RSM00020891,2007-02-15,TMAX,-389
RSM00020891,2006-07-15,TMAX,147
RSM00020891,2008-02-23,TMAX,-265
RSM00020891,2015-10-22,TMIN,-195
RSM00020891,2012-07-13,TMAX,128
RSM00020891,2012-05-02,TMIN,-194
RSM00020891,2006-09-13,TMAX,45
RSM00020891,2009-05-30,TMAX,91
RSM00020891,2006-04-08,TMIN,-326
RSM00020891,2006-09-13,TMIN,-60
RSM00020891,2015-10-15,TMAX,-65
RSM00020891,2015-10-15,TMIN,-121
RSM00020891,2006-09-20,TMIN,35
RSM00020891,2006-09-20,TMAX,114
RSM00020891,2008-06-10,TMAX,41
RSM00020891,2006-03-31,TMAX,-200
RSM00020891,2006-03-31,TMIN,-290
RSM00020891,2005-07-04,TMAX,224
RSM00020891,2005-07-04,TMIN,133
RSM00020891,2008-06-10,TMIN,-8
RSM00020891,2006-04-08,TMAX,-234
RSM00020891,2011-09-21,TMAX,74
RSM00020891,2011-08-07,TMAX,262
RSM00020891,2006-11-27,TMAX,-134
RSM00020891,2011-08-07,TMIN,115
RSM00020891,2006-11-27,TMIN,-182
RSM00020891,2013-10-03,TMIN,-146
RSM00020891,2013-10-03,TMAX,-28
RSM00020891,2009-10-13,TMIN,-37
RSM00020891,2009-05-30,TMIN,18
RSM00020891,2012-03-26,TMAX,-266
RSM00020891,2012-03-26,TMIN,-307
RSM00020891,2014-09-02,TMIN,40
RSM00020891,2012-05-02,TMAX,-78
RSM00020891,2012-07-13,TMIN,73
RSM00020891,2013-08-29,TMAX,114
RSM00020891,2010-02-23,TMAX,-354
RSM00020891,2013-08-29,TMIN,70
RSM00020891,2007-11-06,TMIN,-298
RSM00020891,2007-11-06,TMAX,-172
RSM00020891,2008-05-14,TMIN,-90
RSM00020891,2008-05-14,TMAX,-45
RSM00020891,2005-12-25,TMAX,-276
RSM00020891,2005-12-25,TMIN,-365
RSM00020891,2006-12-19,TMAX,-147
RSM00020891,2014-02-26,TMAX,-320
RSM00020891,2012-11-28,TMAX,-221
RSM00020891,2012-11-28,TMIN,-285
RSM00020891,2006-07-05,TMAX,225
RSM00020891,2006-07-05,TMIN,108
RSM00020891,2015-06-24,TMIN,47
RSM00020891,2015-06-24,TMAX,68
RSM00020891,2012-08-05,TMIN,67
RSM00020891,2009-01-21,TMIN,-197
RSM00020891,2012-08-05,TMAX,134
RSM00020891,2009-01-21,TMAX,-116
RSM00020891,2014-09-02,TMAX,74
RSM00020891,2014-02-26,TMIN,-386
RSM00020891,2012-12-17,TMAX,-31
RSM00020891,2009-10-01,TMIN,13
RSM00020891,2013-03-26,TMIN,-340
RSM00020891,2013-10-04,TMAX,-21
RSM00020891,2008-12-22,TMIN,-260
RSM00020891,2008-12-22,TMAX,-162
RSM00020891,2010-08-02,TMAX,127
RSM00020891,2009-09-20,TMAX,92
RSM00020891,2009-09-20,TMIN,-15
RSM00020891,2007-02-16,TMAX,-402
RSM00020891,2007-02-16,TMIN,-441
RSM00020891,2010-08-02,TMIN,60
RSM00020891,2011-01-20,TMAX,-166
RSM00020891,2009-01-28,TMIN,-409
RSM00020891,2011-01-20,TMIN,-197
RSM00020891,2015-08-10,TMAX,74
RSM00020891,2009-01-28,TMAX,-278
RSM00020891,2015-08-10,TMIN,53
RSM00020891,2006-11-26,TMAX,-164
RSM00020891,2011-04-05,TMIN,-196
RSM00020891,2011-04-05,TMAX,-127
RSM00020891,2006-11-26,TMIN,-220
RSM00020891,2015-03-25,TMAX,-219
RSM00020891,2014-07-05,TMAX,114
RSM00020891,2011-05-12,TMAX,17
RSM00020891,2005-10-26,TMAX,-41
RSM00020891,2008-06-13,TMAX,82
RSM00020891,2008-06-13,TMIN,-17
RSM00020891,2008-05-06,TMAX,-75
RSM00020891,2008-05-06,TMIN,-183
RSM00020891,2012-12-11,TMAX,-282
RSM00020891,2007-06-09,TMIN,2
RSM00020891,2007-06-09,TMAX,55
RSM00020891,2007-12-16,TMIN,-408
RSM00020891,2005-08-19,TMIN,25
RSM00020891,2007-12-16,TMAX,-265
RSM00020891,2009-12-14,TMAX,-323
RSM00020891,2013-05-16,TMIN,-28
RSM00020891,2005-08-19,TMAX,148
RSM00020891,2013-05-16,TMAX,45
RSM00020891,2008-05-01,TMAX,-45
RSM00020891,2011-02-23,TMAX,-122
RSM00020891,2008-05-01,TMIN,-172
RSM00020891,2009-12-14,TMIN,-380
